id,name,city,department,address,lat,lon,geocode_score,geocode_label,category,capacity_text,capacity_max_detected,price_text,price_score,website,contact,source_url,pros,cons,confidence,fit_score,last_checked
IDF-CPA-112,Remaining Paris Anim' Centers (approx. 35 locations),Paris,75,Various,47.978688,6.492499,0.3920720779220779,Les Paris 88340 Le Val-d'Ajol,paris_anim,20,20,Tarif préférentiel (5€-59€) ; Rooms from free (for associations) to 59€ for young creators (2-month rehearsal flat fee). Commercial rates higher. 49 Centres Paris Anim across Paris.,95,https://www.paris.fr/pages/les-centres-d-animation-2390,,paris.fr,['various_rooms_by_center'],,medium,91,2026-06-19
IDF-MISC-113,Mairie Paris Centre - Salle Bretagne,Paris,75,"2, rue Eugène Spuller",48.863992,2.361532,0.9594199999999998,2 Rue Eugène Spuller 75003 Paris,municipal_hall,20,20,"Gratuit (MVAC) ; 48.5 m², up to 40 people in salle Bretagne. But smaller rooms also available.",95,https://mairiepariscentre.paris.fr/pages/locaux-accessibles-a-paris-centre-15435,DDCT-MAPC-Evenements@paris.fr,mairiepariscentre.paris.fr,"['salle_bretagne_48m2_40pers', 'salle_conseils_34m2_19pers']",,medium,96,2026-06-19
IDF-MISC-114,Mairie Paris Centre - Salle des Conseils de Quartier,Paris,75,"2, rue Eugène Spuller",48.863992,2.361532,0.9594199999999998,2 Rue Eugène Spuller 75003 Paris,municipal_hall,19,19,"Gratuit (MVAC) ; 34.4 m², 19 persons. Free for registered associations.",95,https://mairiepariscentre.paris.fr/pages/locaux-accessibles-a-paris-centre-15435,DDCT-MAPC-Evenements@paris.fr,mairiepariscentre.paris.fr,['meeting_room_19_pers'],,medium,96,2026-06-19
IDF-MISC-115,Mairie Paris Centre - Location de salles,Paris,75,"2, rue Eugène Spuller",48.863992,2.361532,0.9594199999999998,2 Rue Eugène Spuller 75003 Paris,municipal_hall,20,20,Tarif municipal ; Rental of municipal halls for events. Contact Service Événements.,50,https://mairiepariscentre.paris.fr/pages/locaux-accessibles-a-paris-centre-15435,DDCT-MAPC-Evenements@paris.fr,mairiepariscentre.paris.fr,"['reception_hall', 'meeting_rooms']",,medium,83,2026-06-19
IDF-COCOON-116,Cocoon Space - 1er arrondissement,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,8,8,dès 15€/h ; Small meeting rooms near major stations. From 15€/hour.,85,https://www.cocoon-space.com/salle-de-reunion/paris,contact@cocoon-space.com,cocoon-space.com,"['meeting_rooms', 'wifi', 'drinks']",,medium,91,2026-06-19
IDF-COCOON-117,Cocoon Space - 3e/4e arrondissement,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,8,8,dès 15€/h ; Small meeting rooms. From 15€/hour.,85,https://www.cocoon-space.com/salle-de-reunion/paris,contact@cocoon-space.com,cocoon-space.com,"['meeting_rooms', 'wifi', 'drinks']",,medium,91,2026-06-19
IDF-COCOON-118,Cocoon Space - 8e/9e arrondissement (Honoré),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,8,8,"dès 22€/h ; 12m² rooms from 22€/hour, 176€/day.",75,https://www.cocoon-space.com/venues/honore,,cocoon-space.com,"['meeting_rooms', 'wifi', 'drinks']",,medium,82,2026-06-19
IDF-COCOON-119,Cocoon Space - 11e arrondissement,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,8,8,dès 15€/h ; Small meeting rooms from 15€/hour.,85,https://www.cocoon-space.com/salle-de-reunion/paris,,cocoon-space.com,"['meeting_rooms', 'wifi', 'drinks']",,medium,86,2026-06-19
IDF-COCOON-120,Cocoon Space - 12e arrondissement,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,8,8,dès 15€/h ; Small meeting rooms from 15€/hour.,85,https://www.cocoon-space.com/salle-de-reunion/paris,,cocoon-space.com,"['meeting_rooms', 'wifi', 'drinks']",,medium,86,2026-06-19
IDF-COCOON-121,Cocoon Space - 13e/14e arrondissement,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,aggregation_platform,8,8,dès 15€/h ; Small meeting rooms from 15€/hour.,85,https://www.cocoon-space.com/salle-de-reunion/paris,,cocoon-space.com,"['meeting_rooms', 'wifi', 'drinks']",,medium,86,2026-06-19
IDF-MISC-122,Salle municipale - Mairie 14e (Châteaubriant),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,municipal_hall,20,20,"Tarif municipal ; 73 m², max 20 personnes. From official Mairie 14e catalogue.",75,https://cdn.paris.fr/paris/2023/01/18/catalogue-salles-municipales-mairie-14-YajY.pdf,,paris.fr catalogue PDF,,,medium,85,2026-06-19
IDF-MISC-123,Le NUMA Paris - Coworking Gratuit,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,coworking_free,10,10,Gratuit ; Free open-plan coworking. No reservation needed. Mon-Fri 9h-20h.,95,https://paris.numa.co/coworking-et-communautes/,,paris.fr,"['open_coworking', 'wifi', 'no_reservation_needed']",,medium,91,2026-06-19
IDF-MISC-124,MPAA - Maison des Pratiques Artistiques Amateurs,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,institutional,20,20,Variable ; Directory of practice/rehearsal spaces accessible to amateurs.,50,https://www.mpaa.fr/,,paris.fr,['directory_of_artistic_spaces'],,medium,70,2026-06-19
IDF-MISC-125,Locaux Scolaires - Ville de Paris,Paris,75,Various (schools across Paris),,,,None,institutional,20,20,Gratuit (associations) ; School premises available outside school hours for registered associations. Requires occupation convention.,95,https://www.paris.fr/pages/locaux-a-usage-ponctuel-5406,,paris.fr,"['classrooms', 'school_facilities']",,medium,83,2026-06-19
IDF-MISC-126,Mairie du 18e - Salle des mariages (réunion),Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,municipal_hall,20,20,Tarif municipal ; Municipal halls available for event rental. Contact mairie directly.,50,https://mairie18.paris.fr,,paris.fr,['event_hall'],,medium,78,2026-06-19
IDF-MISC-127,Privateaser - Salles des fêtes petites IDF,,IDF,,,,,,aggregation_platform,20,20,Variable ; Aggregator for small event venues. Filter by capacity ≤20.,50,https://www.privateaser.com/location-salle/top-petite-salles-des-fetes-seine-saint-denis-93,,privateaser.com,['variable'],,medium,60,2026-06-19
IDF-MISC-128,salladesfetes.fr - Salles des fêtes 93,,93,,,,,,aggregation_platform,20,20,Variable ; Directory of fête/banquet halls in Seine-Saint-Denis.,50,https://www.sallesdesfetes.fr/departement/93-seine-saint-denis/trouver-une-salle-des-fetes,,sallesdesfetes.fr,['variable'],,medium,67,2026-06-19
IDF-MISC-129,SnapEvent - Salles Seine-Saint-Denis,,93,,,,,,aggregation_platform,20,20,Variable ; Aggregator for atypical venues in Seine-Saint-Denis.,50,https://www.snapevent.fr/location-de-salle/paris/departement-93,,snapevent.fr,['variable'],,medium,57,2026-06-19
IDF-DEPT-130,Maisons des Associations - Hauts-de-Seine (92) [Multiple],"Various (Nanterre, Courbevoie, Boulogne-Billancourt, etc.)",92,Various,48.837436,2.238672,0.40818763907734057,Rue Le Corbusier 92100 Boulogne-Billancourt,municipal_assoc,20,20,Gratuit ou tarif associatif ; Multiple Maisons des Associations across 92. Most offer free or low-cost rooms for associations.,95,,,open data search,['meeting_rooms'],,medium,88,2026-06-19
IDF-DEPT-131,Maisons des Associations - Val-de-Marne (94) [Multiple],"Various (Créteil, Vitry-sur-Seine, Champigny, etc.)",94,Various,,,,None,municipal_assoc,20,20,Gratuit ou tarif associatif ; Multiple Maisons des Associations across 94. Most offer free or low-cost rooms for associations.,95,,,open data search,['meeting_rooms'],,medium,88,2026-06-19
IDF-DEPT-132,Maisons des Associations - Yvelines (78) [Multiple],"Various (Versailles, Saint-Germain-en-Laye, etc.)",78,Various,48.981488,2.087269,0.4560427272727272,Route de Versailles a Pontoise 78100 Saint-Germain-en-Laye,municipal_assoc,20,20,Gratuit ou tarif associatif ; Multiple Maisons des Associations across 78.,95,,,open data search,['meeting_rooms'],,medium,84,2026-06-19
IDF-DEPT-133,Maisons des Associations - Seine-et-Marne (77) [Multiple],"Various (Melun, Meaux, Savigny-le-Temple, etc.)",77,Various,,,,None,municipal_assoc,20,20,Gratuit ou tarif associatif ; Multiple Maisons des Associations across 77.,95,,,open data search,['meeting_rooms'],,medium,84,2026-06-19
IDF-DEPT-134,Maisons des Associations - Essonne (91) [Multiple],"Various (Évry, Palaiseau, etc.)",91,Various,,,,None,municipal_assoc,20,20,Gratuit ou tarif associatif ; Multiple Maisons des Associations across 91.,95,,,open data search,['meeting_rooms'],,medium,84,2026-06-19
IDF-DEPT-135,Maisons des Associations - Val-d'Oise (95) [Multiple],"Various (Cergy, Pontoise, Argenteuil, etc.)",95,Various,48.946874,2.206235,0.3889174331550802,Route de Pontoise 95100 Argenteuil,municipal_assoc,20,20,Gratuit ou tarif associatif ; Multiple Maisons des Associations across 95.,95,,,open data search,['meeting_rooms'],,medium,84,2026-06-19
IDF-DEPT-136,Maisons des Associations - Seine-Saint-Denis (93) [Multiple],"Various (Saint-Denis, Montreuil, Aubervilliers, Noisy-le-Sec, etc.)",93,Various,48.886788,2.469315,0.32013545454545456,Chemin de Montreuil à Claye 93130 Noisy-le-Sec,municipal_assoc,20,20,Gratuit ou tarif associatif ; Multiple Maisons des Associations across 93. Free municipal rooms for associations in many communes.,95,,,open data search / saintdenis.fr,['meeting_rooms'],,medium,88,2026-06-19
IDF-NEO-137,Espace Openspot 93 - CCI Seine-Saint-Denis,Seine-Saint-Denis,93,,48.903526,2.336101,0.34425909090909085,Rue des Bons Enfants 93400 Saint-Ouen-sur-Seine,aggregation_platform,15,15,Variable ; Salle LES DIGITEURS: 15 personnes. Also rooms for up to 20.,50,https://www.neo-nomade.com/s/ile-de-france/salle-reunion-formation-location,,neo-nomade.com,"['meeting_rooms', 'digital_equipment']",,medium,57,2026-06-19
IDF-OPEN-138,Open Data IDF - Équipements municipaux,,IDF,,,,,,data_source,,,Open data portal containing equipment listings across IDF.,50,https://data.iledefrance.fr,,data.iledefrance.fr,,,medium,30,2026-06-19
IDF-OPEN-139,Paris Data - Open Data,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,data_source,,,Paris municipal open data portal. Contains equipment and facility datasets.,50,https://opendata.paris.fr,,opendata.paris.fr,,,medium,40,2026-06-19
IDF-OPEN-140,Open Data Hauts-de-Seine (92),,92,,,,,,data_source,,,Department open data portal for 92.,50,https://opendata.hauts-de-seine.fr,,opendata.hauts-de-seine.fr,,,medium,37,2026-06-19
IDF-OPEN-141,Open Data Seine-Saint-Denis (93),,93,,,,,,data_source,,,Department open data portal for 93.,50,https://data.seinesaintdenis.fr,,data.seinesaintdenis.fr,,,medium,37,2026-06-19
IDF-OPEN-142,Open Data Grand Paris Seine Ouest (92),,92,,,,,,data_source,,,GPSO open data portal covering 8 cities in 92.,90,https://data.seineouest.fr,,data.seineouest.fr,,,medium,49,2026-06-19
IDF-OPEN-143,APUR - Équipements IDF,,IDF,,,,,,data_source,,,Atelier Parisien d'Urbanisme data portal. Contains equipment and infrastructure data for Greater Paris.,50,https://www.apur.org/fr/open-data-cartes/open-data,,apur.org,,,medium,30,2026-06-19
IDF-OPEN-144,Data.gouv.fr - Recensement Équipements Sportifs,,IDF,,,,,,data_source,,,National sports equipment census. Can be filtered for IDF small venues.,50,https://www.data.gouv.fr/datasets/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,,data.gouv.fr,,,medium,30,2026-06-19
IDF-OPEN-145,Institut Paris Region Data,,IDF,,,,,,data_source,,,100+ geographic datasets on IDF in open access.,40,https://data-iau-idf.opendata.arcgis.com,,data-iau-idf.opendata.arcgis.com,,,medium,27,2026-06-19
IDF-PARIS-ASSO-146,ParisAsso - Portail Associatif,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,data_source,,,Portal for association registration in Paris. Required step to access MVAC rooms.,50,https://parisasso.paris.fr,,paris.fr,,,medium,40,2026-06-19
IDF-MISC-147,Paris.fr - Tous les lieux MVAC,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,data_source,,,Complete listing of all MVAC locations with hours and contacts on paris.fr.,50,https://www.paris.fr/recherche/lieux?places%5BrefinementList%5D%5Bcategory_names%5D%5B0%5D=Maisons%20de%20la%20Vie%20Associative%20et%20Citoyenne,,paris.fr,,,medium,40,2026-06-19
IDF-MISC-148,Paris.fr - Tous les centres Paris Anim',Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,data_source,,,Complete listing of all 49 Paris Anim centers on paris.fr.,50,https://www.paris.fr/pages/les-centres-d-animation-2390,,paris.fr,,,medium,40,2026-06-19
IDF-MISC-149,meslieux.paris.fr - Centres d'animation,Paris,75,,48.888055,2.343527,0.3734346753246753,Rue de la Bonne 75018 Paris,data_source,,,Searchable directory of all Paris municipal facilities with room details.,50,http://meslieux.paris.fr/centres-danimation,,paris.fr,,,medium,40,2026-06-19
venue-150,Maison des Associatons du Parc des Anciennes Mairies,Nanterre,92,11 rue des Anciennes Mairies,48.891781,2.19765,0.969710909090909,11 Rue des Anciennes Mairies 92000 Nanterre,Maison des associations,3 salles polyvalentes + 12 bureaux,12,,40,https://www.nanterre.fr,01 41 37 76 13 / maison.associations@mairie-nanterre.fr,,,,medium,67,2026-06-19
venue-151,Salle de la Maison des Associations,Nanterre,92,1 Pl. du 27 Mars 2002,48.892222,2.206936,0.7438781818181818,1 Place du 27 Mars 2002 92000 Nanterre,Salle municipale,,,,40,https://www.nanterre.fr,01 47 29 50 50,,,,medium,37,2026-06-19
venue-152,Espace Chevreul,Nanterre,92,97 Avenue de la Liberté,48.891291,2.213371,0.9716327272727273,97 Avenue de la Liberté 92000 Nanterre,Espace événementiel,Plusieurs salles modulables,,,40,https://www.espace-chevreul.fr,,,,,medium,24,2026-06-19
venue-153,Maison de la Vie Associative - Bourse du Travail,Saint-Denis,93,19 Rue de la Boulangerie,-20.877234,55.445498,0.9740481818181818,19 Rue de la Boulangerie 97400 Saint-Denis,Maison des associations,,,Gratuit (associations)/j,95,https://www.saintdenis.fr/association-reserver-salle,maison.vie.associative@saintdenis.fr,,,,medium,53,2026-06-19
venue-154,Maison des Associations et de l'Emploi (MDAE),Versailles,78,Bis place de Touraine,48.803998,2.162283,0.7664763343108504,Place de Touraine 78000 Versailles,Maison des associations,Salles de réunion,,,40,https://www.versailles.fr/318/associations-et-quartiers/accompagnement-des-associations/maison-des-associations-et-de-l-emploi,01 30 97 29 10,,,,medium,33,2026-06-19
venue-157,Salle 3 (Maison des Associations Aimé Césaire),Clichy,92,"Maison des Associations Aimé Césaire, Clichy",45.771587,4.95649,0.3174190611028316,Rue Aimé Césaire 69150 Décines-Charpieu,Salle de réunion,20 assises,20,34 €/h,75,https://associations.ville-clichy.fr,Direction de la vie associative,,,,medium,69,2026-06-19
venue-160,Salle Marcel Cachin,Aubervilliers,93,Aubervilliers,48.908736,2.369913,0.4580171428571428,Rue du Pilier 93300 Aubervilliers,Salle municipale,19 personnes,19,Gratuit (associations)/j,95,https://associations.aubervilliers.fr,vie.associative@mairie-aubervilliers.fr,,,,medium,83,2026-06-19
venue-162,Salle Danielle Casanova,Aubervilliers,93,Aubervilliers,48.908736,2.369913,0.4580171428571428,Rue du Pilier 93300 Aubervilliers,Salle municipale,19 personnes,19,Gratuit (associations)/j,95,https://associations.aubervilliers.fr,vie.associative@mairie-aubervilliers.fr,,,,medium,83,2026-06-19
venue-163,Salle L'Aquarium,Aubervilliers,93,Aubervilliers,48.908736,2.369913,0.4580171428571428,Rue du Pilier 93300 Aubervilliers,Salle municipale,19 personnes,19,Gratuit (associations)/j,95,https://associations.aubervilliers.fr,vie.associative@mairie-aubervilliers.fr,,,,medium,83,2026-06-19
venue-168,Théâtre de Puteaux - Espace de spectacle,Puteaux,92,5 rue Henri Martin,48.880198,2.240718,0.9589990909090909,5 Rue Henri Martin 92800 Puteaux,Salle de spectacle,743 places,,1800 € (résident) / 3600 € (non-résident)/j,50,https://www.puteaux.fr/vos-demarches/locations-des-salles-municipales,,,,,medium,27,2026-06-19
venue-169,Salle de l'Esplanade,Suresnes,92,Suresnes,48.8802,2.223101,0.44179965034965035,Rue des Chênes 92150 Suresnes,Salle municipale,,,,40,https://www.suresnes.fr/demarche-administrative/location-de-salles,01 41 18 19 20,,,,medium,37,2026-06-19
venue-174,Salle Multimédia La Marseillaise (Hôtel de Ville),Issy-les-Moulineaux,92,62 rue du Général Leclerc,48.824403,2.273842,0.9735572727272727,62 Rue du Général Leclerc 92130 Issy-les-Moulineaux,Salle municipale,,,,40,https://www.issy.com/location,01 41 23 87 00 (Issy Tourisme),,,,medium,37,2026-06-19
venue-176,Maison Des Associations (ex-Poste Quartier Lafontaine),Antony,92,105 avenue Saint Exupéry,48.769282,2.316083,0.974821818181818,105 Avenue Saint Exupery 92160 Antony,Maison des associations,20 places environ,20,,40,https://www.ville-antony.fr/locations-salles-municipales,,,,,medium,62,2026-06-19
venue-177,Salle du Mont Blanc,Antony,92,Antony,42.72487,2.988111,0.41685272727272726,Sant Antoni 66410 Villelongue-de-la-Salanque,Salle municipale,,,,40,https://www.ville-antony.fr/locations-salles-municipales,01 40 96 73 68 (relations publiques),,,,medium,37,2026-06-19
venue-178,Salle André Malraux - Cafétéria,Antony,92,Antony,42.72487,2.988111,0.41685272727272726,Sant Antoni 66410 Villelongue-de-la-Salanque,Salle municipale,,,,40,https://www.ville-antony.fr/locations-salles-municipales,01 40 96 73 68,,,,medium,37,2026-06-19
venue-179,Salle André Malraux - Restaurant,Antony,92,Antony,42.72487,2.988111,0.41685272727272726,Sant Antoni 66410 Villelongue-de-la-Salanque,Salle municipale,,,,40,https://www.ville-antony.fr/locations-salles-municipales,01 40 96 73 68,,,,medium,37,2026-06-19
venue-180,Le Grand Cordel MJC - Salle polyvalente,Noisy-le-Grand,93,Noisy-le-Grand,48.84602,2.530565,0.49306291866028706,Rue Léo Lagrange 93160 Noisy-le-Grand,MJC,,,,40,https://www.grand-cordel.com/pratique-2/location-de-salle,accueil@grand-cordel.com,,,,medium,29,2026-06-19
venue-181,Le Grand Cordel MJC - Salle de danse,Noisy-le-Grand,93,Noisy-le-Grand,48.84602,2.530565,0.49306291866028706,Rue Léo Lagrange 93160 Noisy-le-Grand,MJC,,,,40,https://www.grand-cordel.com/pratique-2/location-de-salle,accueil@grand-cordel.com,,,,medium,29,2026-06-19
venue-182,Le Grand Cordel MJC - Salle de spectacle,Noisy-le-Grand,93,Noisy-le-Grand,48.84602,2.530565,0.49306291866028706,Rue Léo Lagrange 93160 Noisy-le-Grand,MJC,,,,40,https://www.grand-cordel.com/pratique-2/location-de-salle,accueil@grand-cordel.com (caution: 1000 €),,,,medium,29,2026-06-19
venue-184,Maison des Associations (Espace 1901),Trappes,78,22 rue Maurice Ravel,48.781694,1.988944,0.9675099999999999,22 Rue Maurice Ravel 78190 Trappes,Maison des associations,Salles de réunion,,,40,https://trappes.fr/ca-bouge/vie-associative/espace-1901-maison-des-associations,01 30 69 17 00,,,,medium,33,2026-06-19
venue-185,Maison des Associations de Colombes,Colombes,92,Colombes,48.853971,2.148911,0.5342879679144384,Les Colombes 78170 La Celle-Saint-Cloud,Maison des associations,,,,40,https://www.colombes.fr,01 47 60 82 98 / vie-associative@mairie-colombes.fr,,,,medium,37,2026-06-19
venue-186,Espace Molière,Courbevoie,92,25 rue Molière,48.894508,2.257527,0.9698290909090909,25 Rue Molière 92400 Courbevoie,Espace associatif,,,,40,https://associations.ville-courbevoie.fr,01 80 03 60 17 / vieasso.com@ville-courbevoie.fr,,,,medium,29,2026-06-19
venue-187,Espace Millénaire,Courbevoie,92,22 promenade du Millénaire,48.897528,2.236005,0.9664763636363635,22 Promenade Du Millénaire 92400 Courbevoie,Espace associatif,,,,40,https://associations.ville-courbevoie.fr,01 80 03 60 17 / vieasso.com@ville-courbevoie.fr,,,,medium,29,2026-06-19
venue-188,Espace Regnault,Courbevoie,92,12 square Henri Regnault,48.894048,2.242284,0.9675718181818181,12 Square Henri Régnault 92400 Courbevoie,Espace associatif,,,,40,https://associations.ville-courbevoie.fr,01 80 03 60 17,,,,medium,29,2026-06-19
venue-189,Espace Vinci,Courbevoie,92,36 avenue de l'Arche,48.898016,2.238387,0.9758236363636363,36 Avenue De L'Arche 92400 Courbevoie,Espace associatif,,,,40,https://associations.ville-courbevoie.fr,01 80 03 60 17,,,,medium,29,2026-06-19
venue-190,Salle Esperet,Courbevoie,92,125 rue Armand Silvestre,48.903293,2.270522,0.9781981818181816,125 Rue Armand Silvestre 92400 Courbevoie,Salle municipale,,,,40,https://associations.ville-courbevoie.fr,01 80 03 60 17,,,,medium,37,2026-06-19
venue-191,Salle Sacha Guitry (Centre culturel),Courbevoie,92,14 bis square de l'Hôtel de Ville,48.895715,2.257633,0.817026694214876,14bis Square De L'Hôtel De Ville 92400 Courbevoie,Salle municipale,,,,40,https://associations.ville-courbevoie.fr,,,,,medium,32,2026-06-19
venue-200,Foyer Daisy,Drancy,93,35 rue Daisy,48.925107,2.421515,0.973091818181818,35 Rue Daisy 93700 Drancy,Salle municipale,,,,40,https://www.drancy.fr,,,,,medium,32,2026-06-19
venue-201,Maison du Temps libre (salle Albert Liard),Drancy,93,12 rue Étienne Dolet,48.933914,2.451022,0.9683436363636363,12 Rue Etienne Dolet 93700 Drancy,Salle municipale,,,,40,https://www.drancy.fr,,,,,medium,32,2026-06-19
venue-202,Maison Orange (MJC),Drancy,93,21 rue Fernand Péna,48.916682,2.433537,0.7827490909090908,Rue Fernand Pena 93700 Drancy,MJC,,,,40,https://www.drancy.fr,,,,,medium,24,2026-06-19
venue-205,Demander salle municipale (Vitry-sur-Seine),Vitry-sur-Seine,94,"Maison de la Vie Associative, Vitry-sur-Seine",,,,None,Maison des associations,,,,40,https://www.vitry94.fr/demarches/demande-de-salle-municipale,mva@mairie-vitry94.fr,,,,medium,37,2026-06-19
venue-206,Maison de la Vie Associative,Vitry-sur-Seine,94,2 avenue Youri Gagarine,48.788629,2.388638,0.9699845454545454,2 Avenue Youri Gagarine 94400 Vitry-sur-Seine,Maison des associations,"8 salles, ~650 événements/an",8,,40,https://www.vitry94.fr/45/locations-de-salles.htm,01 46 82 80 00,,,,medium,72,2026-06-19
venue-207,Espace Robespierre,Ivry-sur-Seine,94,Esplanade Georges Marrane,48.812041,2.388115,0.9576263636363634,Esplanade Georges Marrane 94200 Ivry-sur-Seine,Centre socioculturel,,,,40,https://www.ivry94.fr/45/locations-de-salles.htm,01 49 60 25 08,,,,medium,29,2026-06-19
venue-208,MJC Club de Créteil,Créteil,94,3 rue Charpy (ancien 9 rue Charpy),48.78708,2.451724,0.4519304895104895,3 Rue Charpy 94000 Créteil,MJC,,,,40,https://www.mjcclub.com,01 48 99 75 40 / infos@clubdecreteil.asso.fr,,,,medium,29,2026-06-19
venue-209,MJC Village (Centre culturel et artistique),Créteil,94,57 rue du Général Leclerc,48.791484,2.464319,0.9808954545454546,57 Rue du Général Leclerc 94000 Créteil,MJC,,,,40,,,,,,medium,24,2026-06-19
venue-210,Salle René Renaud (polyvalente),Créteil,94,7 rue des Écoles,48.792557,2.466465,0.9768654545454544,7 Rue des Ecoles 94000 Créteil,Salle municipale,,,,40,,,,,,medium,32,2026-06-19
venue-211,Maison des Associations de Montreuil,Montreuil,93,35 avenue de la Résistance,48.860953,2.434873,0.9761872727272727,35 Avenue de la Résistance 93100 Montreuil,Maison des associations,,,,40,https://www.montreuil.fr,,,,,medium,32,2026-06-19
venue-212,SMRVA - Service Municipal des Relations avec la Vie Associative,Montreuil,93,Montreuil,48.933749,0.48025,0.6711263636363636,Bois de Montreuil 27390 Montreuil-l'Argillé,Service municipal,,,Gratuit (associations)/j,95,https://www.montreuil.fr/ville-et-citoyennete/vie-associative/la-ville-vous-soutient-et-vous-informe/demande-de-salles-aupres-du-service-municipal-des-relations-avec-la-vie-associative,,,,,medium,48,2026-06-19
venue-214,Maison des Associations (MDAE),Versailles,78,"Bis place de Touraine, Versailles",48.803998,2.162283,0.5798403896103896,Place de Touraine 78000 Versailles,Maison des associations,Salles de réunion,,,40,https://www.versailles.fr,01 30 97 29 10,,,,medium,33,2026-06-19
venue-216,MCVA - Hubertine Auclert,Choisy-le-Roi,94,Allée de Normandie,48.763818,2.407817,0.5084920979020979,Allee de Provence 94600 Choisy-le-Roi,Centre socioculturel,,,,40,https://www.choisyleroi.fr,01 48 92 41 66 / rp@choisyleroi.fr,,,,medium,29,2026-06-19
venue-217,Salle Le Royal (polyvalente),Choisy-le-Roi,94,13 avenue Anatole France,48.764093,2.410308,0.9749127272727272,13 Avenue Anatole France 94600 Choisy-le-Roi,Salle des fêtes,,,,40,https://www.choisyleroi.fr,01 48 92 41 66 / rp@choisyleroi.fr,,,,medium,29,2026-06-19
venue-219,Salle de convivialité (5 salles),Fontenay-sous-Bois,94,16 Rue du Révérend Père Lucien Aubry (MDCVA),48.846577,2.476204,0.7005718181818181,16 Rue du Reverend Pere Aubry 94120 Fontenay-sous-Bois,Centre socioculturel,19 personnes (par salle),19,400 € (week-end particulier)/j,50,https://www.fontenay.fr/je-participe-a-fontenay/location-de-salle.html,01 49 74 74 74,,,,medium,62,2026-06-19
venue-221,Salles municipales (service Vie associative),Suresnes,92,7/9 rue du Mont-Valérien,48.870274,2.226624,0.8249754545454544,9 Rue du Mont Valérien 92150 Suresnes,Salle municipale,,,,40,https://www.suresnes.fr/demarche-administrative/location-de-salles,01 41 18 19 20,,,,medium,37,2026-06-19
venue-222,Réservation salle associative (18 salles),Rueil-Malmaison,92,Rueil-Malmaison,48.882124,2.193277,0.5644445454545455,Rue Mac Mahon 92500 Rueil-Malmaison,Salle municipale,,,Gratuit (associations ponctuel)/j,95,https://www.villes-internet.net,,,,,medium,48,2026-06-19
venue-224,Salles municipales (Garges-lès-Gonesse),Garges-lès-Gonesse,95,Garges-lès-Gonesse,48.974185,2.40845,0.5346954545454545,Allée Georges Brassens 95140 Garges-lès-Gonesse,Salle municipale,,,,40,https://www.villedegarges.fr/sport-culture-loisirs/vie-associative/la-ville-accompagne-ses-associations-au-quotidien,,,,,medium,28,2026-06-19
venue-225,Salles municipales (Thiais),Thiais,94,52/54 rue de la Saussaie,48.769152,2.382665,0.795640909090909,54 Rue de la Saussaie 94320 Thiais,Salle municipale,,,,40,https://www.ville-thiais.fr/reservation-de-salle,01 48 92 43 78 / salles.municipales@ville-thiais.fr,,,,medium,37,2026-06-19
venue-230,Salle Jacques Brel (Espaces V),Villepinte,93,"1 av. Jean-Fourgeaud, Espaces V – Roger Lefort",48.960483,2.552586,0.4565456937799042,1 Avenue Jean Fourgeaud 93420 Villepinte,Salle des fêtes,650 personnes (860 m²),,1044 € (assoc.)/j,50,https://ville-villepinte.fr/loisirs/je-loue-une-salle,,,,,medium,27,2026-06-19
venue-236,Salle Victor Schœlcher,Évry-Courcouronnes,91,16 boulevard Louise Michel,48.616034,2.439456,0.9694127272727272,16 Boulevard Louise Michel 91000 Évry-Courcouronnes,Salle municipale,,,,40,https://evrycourcouronnes.fr/demarches/reserver-une-salle-municipale,,,,,medium,28,2026-06-19
venue-237,Salle Bexley,Évry-Courcouronnes,91,7 rue Montespan,48.632827,2.435623,0.9645899999999998,7 Rue Montespan 91000 Évry-Courcouronnes,Salle municipale,,,,40,https://evrycourcouronnes.fr/demarches/reserver-une-salle-municipale,,,,,medium,28,2026-06-19
