actionability_score,activity_tags,address,aggregator_child_links_count,aggregator_domain,candidate_id,candidate_status,capacity_text,category,city,confidence_score,constraints_tags,contact,dedupe_key,department,description,duplicate_of,email_questions,evidence_text,fit_beyond_score,formal_address_source,formal_capacity_source,formal_completeness_score,formal_contact_source,formal_evidence_text,formal_extraction_status,formal_page_title,formal_price_source,formal_scrape_checked_at,formal_scrape_content_type,formal_scrape_http_status,is_aggregator,last_seen_at,lat,lon,match_reasons,match_score,matches_json,missing_formal_fields,name,normalized_name,parent_aggregator_name,parent_aggregator_url,price_text,score_reasons,source_confidence,source_record_id,source_type,source_url,space_tags,target_run,website
10,[],,,,cand_location-de-salle-france_ec6119736e,new,,needs_classification,,35,[],,chateauform.com/fr/lp/location-salle/france,93,Lien extrait depuis agrégateur https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis: None  Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis  Location de salle France,,,Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Location de salle France,location de salle france,,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis,,['site web'],low,src_https-www-chateauform-com-fr-lp-loca_f6e871ee83,aggregator_child_link,https://www.chateauform.com/fr/lp/location-salle/france/,[],formal_enrichment,https://www.chateauform.com/fr/lp/location-salle/france/
10,[],,,,cand_location-de-salle-ile-de-france_5869339dc3,new,,needs_classification,,35,[],,chateauform.com/fr/lp/location-salle/france/ile-de-france,93,Lien extrait depuis agrégateur https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis: None  Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis  Location de Salle Ile de France,,,Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Location de Salle Ile de France,location de salle ile de france,,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis,,['site web'],low,src_https-www-chateauform-com-fr-lp-loca_9d1c9b7a53,aggregator_child_link,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/,[],formal_enrichment,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/
10,[],,,,cand_location-de-salle-paris_1e336d227f,new,,needs_classification,,35,[],,chateauform.com/fr/lp/location-salle/france/ile-de-france/paris,93,Lien extrait depuis agrégateur https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis: None  Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis  Location de salle Paris,,,Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Location de salle Paris,location de salle paris,,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis,,['site web'],low,src_https-www-chateauform-com-fr-lp-loca_ab8e4528e2,aggregator_child_link,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/paris/,[],formal_enrichment,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/paris/
10,[],,,,cand_location-de-salle-essonne_e86cde2266,new,,needs_classification,,35,[],,chateauform.com/fr/lp/location-salle/france/ile-de-france/essonne,93,Lien extrait depuis agrégateur https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis: None  Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis  Location de Salle Essonne,,,Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Location de Salle Essonne,location de salle essonne,,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis,,['site web'],low,src_https-www-chateauform-com-fr-lp-loca_f8b2267263,aggregator_child_link,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/essonne/,[],formal_enrichment,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/essonne/
10,[],,,,cand_location-salle-oise_ce384e9c60,new,,needs_classification,,35,[],,chateauform.com/fr/lp/location-salle/france/ile-de-france/oise,93,Lien extrait depuis agrégateur https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis: None  Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis  Location salle Oise,,,Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Location salle Oise,location salle oise,,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis,,['site web'],low,src_https-www-chateauform-com-fr-lp-loca_b223855d19,aggregator_child_link,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/oise/,[],formal_enrichment,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/oise/
10,[],,,,cand_location-salle-seine-et-marne_c4afe96807,new,,needs_classification,,35,[],,chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-et-marne,93,Lien extrait depuis agrégateur https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis: None  Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis  Location salle Seine et Marne,,,Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Location salle Seine et Marne,location salle seine et marne,,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis,,['site web'],low,src_https-www-chateauform-com-fr-lp-loca_eca38acb07,aggregator_child_link,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-et-marne/,[],formal_enrichment,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-et-marne/
10,[],,,,cand_location-salle-val-d-oise_4202bfbf72,new,,needs_classification,,35,[],,chateauform.com/fr/lp/location-salle/france/ile-de-france/val-doise,93,Lien extrait depuis agrégateur https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis: None  Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis  Location salle Val d'Oise,,,Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Location salle Val d'Oise,location salle val d oise,,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis,,['site web'],low,src_https-www-chateauform-com-fr-lp-loca_ba0cfe2540,aggregator_child_link,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/val-doise/,[],formal_enrichment,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/val-doise/
10,[],,,,cand_location-salle-de-formation_57ccdd9a65,new,,needs_classification,,35,[],,chateauform.com/fr/lp/location-salle/salle-de-formation,93,Lien extrait depuis agrégateur https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis: None  Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis  Location salle de formation,,,Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Location salle de formation,location salle de formation,,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis,,['site web'],low,src_https-www-chateauform-com-fr-lp-loca_2cecdeaafd,aggregator_child_link,https://www.chateauform.com/fr/lp/location-salle/salle-de-formation/,[],formal_enrichment,https://www.chateauform.com/fr/lp/location-salle/salle-de-formation/
10,[],,,,cand_location-de-salle-de-reunion_aac9775ee9,new,,needs_classification,,35,[],,chateauform.com/fr/lp/location-salle/salle-de-reunion,93,Lien extrait depuis agrégateur https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis: None  Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis  Location de Salle de réunion,,,Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis,22,,,,,,,,,,,,no,2026-06-20,,,,,[],,Location de Salle de réunion,location de salle de reunion,,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/seine-saint-denis,,"['preuve - salle de réunion', 'site web']",low,src_https-www-chateauform-com-fr-lp-loca_313d942b54,aggregator_child_link,https://www.chateauform.com/fr/lp/location-salle/salle-de-reunion/,[],formal_enrichment,https://www.chateauform.com/fr/lp/location-salle/salle-de-reunion/
10,[],,,,cand_location-de-salle-la-defense_5d91a9d0df,new,,needs_classification,,35,[],,chateauform.com/fr/lp/location-salle/france/ile-de-france/hauts-de-seine/la-defense,92,Lien extrait depuis agrégateur https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/hauts-de-seine: None  Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/hauts-de-seine  Location de salle La Défense,,,Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/hauts-de-seine,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Location de salle La Défense,location de salle la defense,,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/hauts-de-seine,,['site web'],low,src_https-www-chateauform-com-fr-lp-loca_f2de6d1681,aggregator_child_link,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/hauts-de-seine/la-defense/,[],formal_enrichment,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/hauts-de-seine/la-defense/
10,[],,,,cand_location-de-salle-issy-les-moulineau_3f748b2536,new,,needs_classification,,35,[],,chateauform.com/fr/lp/location-salle/france/ile-de-france/hauts-de-seine/issy-les-moulineaux,92,Lien extrait depuis agrégateur https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/hauts-de-seine: None  Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/hauts-de-seine  Location de salle Issy les Moulineaux,,,Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/hauts-de-seine,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Location de salle Issy les Moulineaux,location de salle issy les moulineaux,,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/hauts-de-seine,,['site web'],low,src_https-www-chateauform-com-fr-lp-loca_8ba8273c92,aggregator_child_link,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/hauts-de-seine/issy-les-moulineaux/,[],formal_enrichment,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/hauts-de-seine/issy-les-moulineaux/
10,[],,,,cand_l-eure_bed2da2a49,new,,needs_classification,,35,[],,chateauform.com/fr/lp/location-salle/france/normandie/eure,92,Lien extrait depuis agrégateur https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/hauts-de-seine: None  Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/hauts-de-seine  l’Eure,,,Lien enfant extrait depuis agrégateur: https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/hauts-de-seine,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,l’Eure,l eure,,https://www.chateauform.com/fr/lp/location-salle/france/ile-de-france/hauts-de-seine,,['site web'],low,src_https-www-chateauform-com-fr-lp-loca_730d91ba30,aggregator_child_link,https://www.chateauform.com/fr/lp/location-salle/france/normandie/eure/,[],formal_enrichment,https://www.chateauform.com/fr/lp/location-salle/france/normandie/eure/
10,[],,,,cand_a-venue-58-privatisation-totale_9b68527d93,new,,needs_classification,,35,[],,privateaser.com/lieu/39449-espace-58-privatisation,94,Lien extrait depuis agrégateur https://www.privateaser.com/location-salle/top-salles-val-de-marne-94000: None  Lien enfant extrait depuis agrégateur: https://www.privateaser.com/location-salle/top-salles-val-de-marne-94000  A.Venue 58 (Privatisation totale),,,Lien enfant extrait depuis agrégateur: https://www.privateaser.com/location-salle/top-salles-val-de-marne-94000,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,A.Venue 58 (Privatisation totale),a venue 58 privatisation totale,,https://www.privateaser.com/location-salle/top-salles-val-de-marne-94000,,['site web'],low,src_https-www-privateaser-com-lieu-39449_44d18ba3ee,aggregator_child_link,https://www.privateaser.com/lieu/39449-espace-58-privatisation,[],formal_enrichment,https://www.privateaser.com/lieu/39449-espace-58-privatisation
10,[],,,,cand_les-meilleures-salles-a-louer-alfort_dc41e75f5f,new,,needs_classification,,35,[],,privateaser.com/location-salle/top-salles-location-alfortville,94,Lien extrait depuis agrégateur https://www.privateaser.com/location-salle/top-salles-val-de-marne-94000: None  Lien enfant extrait depuis agrégateur: https://www.privateaser.com/location-salle/top-salles-val-de-marne-94000  Les meilleures salles à louer - Alfortville,,,Lien enfant extrait depuis agrégateur: https://www.privateaser.com/location-salle/top-salles-val-de-marne-94000,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Les meilleures salles à louer - Alfortville,les meilleures salles a louer alfortville,,https://www.privateaser.com/location-salle/top-salles-val-de-marne-94000,,['site web'],low,src_https-www-privateaser-com-location-s_3999716af3,aggregator_child_link,https://www.privateaser.com/location-salle/top-salles-location-alfortville,[],formal_enrichment,https://www.privateaser.com/location-salle/top-salles-location-alfortville
10,[],,,,cand_les-meilleures-salles-a-louer-bry-su_932197e778,new,,needs_classification,,35,[],,privateaser.com/location-salle/top-salles-bry-sur-marne-94360,94,Lien extrait depuis agrégateur https://www.privateaser.com/location-salle/top-salles-val-de-marne-94000: None  Lien enfant extrait depuis agrégateur: https://www.privateaser.com/location-salle/top-salles-val-de-marne-94000  Les meilleures salles à louer - Bry-sur-Marne,,,Lien enfant extrait depuis agrégateur: https://www.privateaser.com/location-salle/top-salles-val-de-marne-94000,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Les meilleures salles à louer - Bry-sur-Marne,les meilleures salles a louer bry sur marne,,https://www.privateaser.com/location-salle/top-salles-val-de-marne-94000,,['site web'],low,src_https-www-privateaser-com-location-s_c01ed42874,aggregator_child_link,https://www.privateaser.com/location-salle/top-salles-bry-sur-marne-94360,[],formal_enrichment,https://www.privateaser.com/location-salle/top-salles-bry-sur-marne-94360
10,[],,,,cand_les-meilleures-salles-a-louer-cergy_f30c4d3e90,new,,needs_classification,,35,[],,privateaser.com/location-salle/top-salles-cergy-95000,94,Lien extrait depuis agrégateur https://www.privateaser.com/location-salle/top-salles-val-de-marne-94000: None  Lien enfant extrait depuis agrégateur: https://www.privateaser.com/location-salle/top-salles-val-de-marne-94000  Les meilleures salles à louer - Cergy,,,Lien enfant extrait depuis agrégateur: https://www.privateaser.com/location-salle/top-salles-val-de-marne-94000,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Les meilleures salles à louer - Cergy,les meilleures salles a louer cergy,,https://www.privateaser.com/location-salle/top-salles-val-de-marne-94000,,['site web'],low,src_https-www-privateaser-com-location-s_3bd009400b,aggregator_child_link,https://www.privateaser.com/location-salle/top-salles-cergy-95000,[],formal_enrichment,https://www.privateaser.com/location-salle/top-salles-cergy-95000
10,[],,,,cand_les-meilleures-salles-a-louer-champi_0cc0b936da,new,,needs_classification,,35,[],,privateaser.com/location-salle/top-salles-champigny-sur-marne-94500,94,Lien extrait depuis agrégateur https://www.privateaser.com/location-salle/top-salles-val-de-marne-94000: None  Lien enfant extrait depuis agrégateur: https://www.privateaser.com/location-salle/top-salles-val-de-marne-94000  Les meilleures salles à louer - Champigny-sur-Marne,,,Lien enfant extrait depuis agrégateur: https://www.privateaser.com/location-salle/top-salles-val-de-marne-94000,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Les meilleures salles à louer - Champigny-sur-Marne,les meilleures salles a louer champigny sur marne,,https://www.privateaser.com/location-salle/top-salles-val-de-marne-94000,,['site web'],low,src_https-www-privateaser-com-location-s_487dd0075d,aggregator_child_link,https://www.privateaser.com/location-salle/top-salles-champigny-sur-marne-94500,[],formal_enrichment,https://www.privateaser.com/location-salle/top-salles-champigny-sur-marne-94500
10,[],,,,cand_les-meilleures-salles-a-louer-pour-u_894c524266,new,,needs_classification,,35,[],,privateaser.com/seminaire-workshop/top-salles-seminaire-seine-et-marne-77,77,Lien extrait depuis agrégateur https://www.privateaser.com/seminaire-workshop/top-salle-reunion-seine-et-marne-77000: None  Lien enfant extrait depuis agrégateur: https://www.privateaser.com/seminaire-workshop/top-salle-reunion-seine-et-marne-77000  Les meilleures salles à louer pour un séminaire - Seine-et-Marne,,,Lien enfant extrait depuis agrégateur: https://www.privateaser.com/seminaire-workshop/top-salle-reunion-seine-et-marne-77000,30,,,,,,,,,,,,no,2026-06-20,,,,,[],,Les meilleures salles à louer pour un séminaire - Seine-et-Marne,les meilleures salles a louer pour un seminaire seine et marne,,https://www.privateaser.com/seminaire-workshop/top-salle-reunion-seine-et-marne-77000,,['site web'],low,src_https-www-privateaser-com-seminaire-_d12c6e4dde,aggregator_child_link,https://www.privateaser.com/seminaire-workshop/top-salles-seminaire-seine-et-marne-77,[],formal_enrichment,https://www.privateaser.com/seminaire-workshop/top-salles-seminaire-seine-et-marne-77
